ppm-Classe,72-C,30-C,18-C,103-C,87-C,90-C,96-C,15-C,118-C,134-C,93-C,7-C,151-C,5-C,28-C,122-C,51-C,64-C,41-C,127-C,113-C,128-C,89-C,120-C,98-C,58-C,110-C,126-C,59-C,148-C,36-C,34-C,79-C,48-C,22-C,85-C,67-H,44-H,24-H,115-H,53-H,101-H,119-H,104-H,86-H,47-H,27-H,39-H,40-H,135-H,32-H,31-H,10-H,19-H,147-H,99-H,33-H,76-H,75-H,132-H,70-H,43-H,16-H,95-H,13-H,73-H,123-H,54-H,6-H,42-H,46-H,111-H
2.3535,0.47742097177373194,0.5897342790552575,0.5780896903933013,0.57090182072961,0.5896667279576063,0.5550744865416858,0.6626123241753581,0.8397185494986346,0.5455175198130248,0.6851149653665061,0.4916712786876262,0.7416932742628686,0.4747439634323354,0.678143598837576,0.5238777784599912,0.5922585722894399,0.5726318698887859,0.5754579459861826,0.526598899979173,0.5575678100702612,0.5470195695221082,0.6128547604842832,0.5994859979702751,0.5771466278110137,0.6466428482280558,0.6965605407812585,0.531485842324549,0.5966537604013548,0.5739270277302896,0.6178992340754472,0.44422281656236906,0.5825067809981472,0.641835332773246,0.5364515442379808,0.5840841954503395,0.6005150362218448,0.553022654232839,0.4964354678140747,0.6487926359648996,0.6276103737113556,0.7206271418260557,0.666487886607798,0.6188067318630979,0.5634120037033654,0.5305444332168305,0.5883922530435519,0.5524240252132288,0.46718132062388906,0.6070159879221635,0.48545309104458084,0.5575050608712223,0.6301364554640881,0.6065493832771657,0.6332401071439725,0.508874289155398,0.6764045099920272,0.4564134232526418,0.5573203973140205,0.7321361683939411,0.6116371513509717,0.5411636447257687,0.676229545853417,0.5788393579403857,0.46930634578470704,0.8635932626857029,0.4471359944024071,0.6457817539862859,0.602525138197252,0.7815883674919245,0.4377863582294415,0.5669052275135986,0.5095964605482677
2.35851,0.4556079467552635,0.5973043257044778,0.5878567585910333,0.5637652980922462,0.5748379155689713,0.545169882979135,0.6438298395411411,0.8400625400528395,0.5369548828193471,0.6778394547836358,0.4784657527668017,0.7317292590521797,0.4716360050628715,0.6857272709969569,0.5158493504227695,0.5769731971455697,0.5594210376501495,0.5604378529391024,0.5155190082412366,0.5551826449835011,0.5557456695403882,0.6120824453672905,0.5820610166570522,0.5662151974306994,0.6274058623319283,0.6753923381767164,0.5271417584622924,0.5891387204413183,0.5619042759168542,0.6155812276215027,0.43461844157716867,0.5882885873795204,0.617257516342151,0.5367457333288671,0.589978294396916,0.5865519215392445,0.5324215764973725,0.4956756839480855,0.6650422271583706,0.6377395808888513,0.6984477557371915,0.6433936269542497,0.6119249750384957,0.5356700749990477,0.5141345785969436,0.5805213984743772,0.5597286185342532,0.4640676786194332,0.5997933417829372,0.4722707099078988,0.5537529918965147,0.6299683984609719,0.59607870514448,0.6308289605218005,0.5091800009638486,0.6572332095004516,0.46588827841015074,0.5263920216891403,0.7212378512254987,0.6009067259010067,0.522071297029879,0.6742207799324106,0.5689249396181602,0.42940673910498756,0.8608980805352762,0.4324648226740605,0.6291411971986783,0.5827344442766395,0.7782692964516651,0.4307522116583753,0.5641580908320606,0.5031185266488891
2.36351,0.4243394559342597,0.5432152542383556,0.5360802886802803,0.512997235485091,0.5248220907327281,0.5052809772846819,0.5942591183826004,0.7828815764491975,0.5044653488283909,0.6569286111662507,0.4360654908770594,0.6647175982205611,0.4342920911055291,0.6482145112444674,0.49501103391153795,0.5527132064848738,0.5185838589515671,0.5207664964022631,0.483262087728375,0.5165162728484004,0.4698056422876221,0.5681357681975003,0.5430564764426858,0.5469557474443655,0.5844924798503535,0.6340185663478941,0.4806966734293007,0.5472791958281767,0.5307144617240092,0.5847378962734291,0.4080267588226731,0.5208109706759053,0.5744151535889556,0.5079780004779585,0.5428255028243049,0.5590247903452312,0.48328708934462355,0.46968843925726933,0.5986950139807874,0.5786512245629274,0.6495665998889081,0.6036447812028114,0.5827421170766025,0.4830279059328198,0.45735700289700415,0.5406181355819532,0.5010219018792831,0.43831722505794396,0.571778509674881,0.44759131996023427,0.482051396511853,0.5384269085785954,0.5593047514032102,0.5996829740298942,0.4725914925949378,0.6067074610532547,0.39320648903661926,0.4669413872537656,0.6695010652410001,0.5776626678522314,0.4518921268560242,0.6534733500972647,0.5081183076489524,0.3828023380767099,0.8213422289972316,0.36458166849522505,0.6047377868056204,0.5469703556473732,0.7510035178251169,0.3831601400293912,0.52541669790471,0.4664323710149437
2.36851,0.4165862565100194,0.5285645376929962,0.5605073059826254,0.500274634736285,0.5028770084128786,0.48483608567134207,0.5887338686093664,0.7752772836512588,0.483534523622141,0.6313965684670693,0.41814778144655607,0.6590060138562419,0.4148127674215344,0.6360518167678813,0.47496930678494637,0.5177029306071469,0.5008513098899858,0.5154454542512377,0.4720443863917082,0.49403225095874137,0.4544956740099843,0.5456750273833099,0.5328877257378796,0.5166635465674214,0.5804101281726048,0.6265510615749793,0.47478774723008965,0.5223009744629773,0.513819979036218,0.5507011648972815,0.38923778333070375,0.5090403343384885,0.5571459146816132,0.49515079036706855,0.5330889215918478,0.5552839101539705,0.4781559006687839,0.450860419827368,0.5985433805373465,0.5617648310764372,0.6317150414522759,0.611569267397334,0.5657839530115739,0.4644419314603355,0.4444745092266476,0.5226482608385709,0.4957611089467284,0.43002014650369186,0.5518871731330723,0.4351975849919908,0.465300825064049,0.5346952028244015,0.5481540352977189,0.5766692492842134,0.5072737979229213,0.6190152359090857,0.39244148221279074,0.45063315923419994,0.6473088909842463,0.5503735795162422,0.43775240732397247,0.6326198856973737,0.5043406299097677,0.36475800199750685,0.8258556138620778,0.33672562021362595,0.5720243713766325,0.5326262959682136,0.7523822755340079,0.36681646114999383,0.5019977406597488,0.44860044424191076
2.37351,0.3942204069471199,0.5040868771407584,0.5333108640832059,0.461631863924422,0.46513417084930986,0.4585078571743072,0.5570152484854197,0.7340990703313374,0.45502605524379364,0.602912878752939,0.38154312968582405,0.6288923246518286,0.3964725854734459,0.6167590828789571,0.45940262256010883,0.48932453863544906,0.4743815813745297,0.4848027590089272,0.45875867976409107,0.4648242631486807,0.4247851811249762,0.5372100642984888,0.5066122121204172,0.4886892168448466,0.5603471411588006,0.5945692502994939,0.43719938758816684,0.4997801628087569,0.49358988171739704,0.529594353914524,0.37067496540657163,0.4748405968170677,0.5218197438193517,0.4695037248725604,0.5089247416967176,0.5371435679462784,0.4390671036386267,0.4300137002046292,0.5666707199689855,0.5264672737523152,0.5944696715067227,0.5677616844275193,0.5285988956154705,0.41876856239870985,0.4090628557751909,0.4870635199221541,0.4637932081010148,0.4036876751036562,0.5180769204076322,0.39223916693473804,0.44968841809873983,0.4643213327695183,0.5033679207678162,0.5491044852891831,0.47152349938175586,0.5934592413396769,0.3605971958695261,0.4010756766448041,0.6141188978328459,0.5142358967800048,0.4048064016102824,0.6144761935076378,0.46105460676539983,0.3129647685775658,0.7810215698115064,0.2983155685977968,0.54308470274006,0.5068613736061215,0.7132146374643991,0.3332784001320334,0.47923046244635126,0.4127474245614734
2.37851,0.3735959076102053,0.46791064177839325,0.4641597166065578,0.4192501149778461,0.41947165545947895,0.4252942304913543,0.5187634630219805,0.6913358458725872,0.4118412963248324,0.5566449730706442,0.35385435671777693,0.5827734120981483,0.3290591268273016,0.5772823601745661,0.423662408375714,0.44614210659888387,0.44317939371486315,0.4521040153234423,0.3846308966069278,0.40899662401658504,0.36025787311134677,0.4687874879630271,0.4787316073450186,0.4539125964992162,0.529734683348581,0.564048014186478,0.3963402252259166,0.4363903867463772,0.4720182689753003,0.4720479455205087,0.3365810341247578,0.41891545259415414,0.494402231874356,0.4338468755606495,0.4705293080433514,0.5144497816707886,0.3979702213154286,0.3966928634508457,0.5086681708811271,0.4833337989110062,0.5652395085134698,0.5279544933935463,0.4739741616278955,0.3814203513931684,0.3641039664751147,0.4533998696870517,0.41202870881166676,0.36395958751099455,0.47684060393041255,0.35093572370632825,0.3890493387619259,0.3840497455161101,0.44908881509728354,0.49845433191275745,0.36194779533255844,0.5344768684262191,0.29112720693410954,0.36674241873541635,0.5787563132712724,0.47608585136054415,0.3506346315391558,0.5800997876172412,0.3975505413222073,0.27835548510809555,0.7144669885668037,0.25098251556715157,0.5043328358495245,0.48783103603260636,0.6590938477499664,0.29538684510048285,0.45143868145482463,0.35357867261691706
2.38351,0.3599791892530381,0.4721691606393377,0.46815599630013616,0.41617721228928717,0.403400030857793,0.4060396196097158,0.4951549791815419,0.6921908449028136,0.4050696105526335,0.5438299439870189,0.35474059969239,0.5932375461387477,0.31880590191936653,0.5726819904339705,0.41587642058599117,0.4426511975879544,0.43422900711725165,0.43220662755195344,0.37247178344893284,0.40305176165145024,0.3742156738211857,0.46499860085966244,0.45850390457926626,0.4476228297561646,0.5056052292939064,0.53871542876168,0.3954880290233769,0.43060275008858706,0.45292446150228866,0.4646758810640908,0.33254599262665563,0.4126898916446536,0.47602732575574763,0.429878717323196,0.47114960786883453,0.49705229419239927,0.3772849250617744,0.3915163864648194,0.5170907194213467,0.4899297451368917,0.5437197758772901,0.50579824635921,0.4686994107700416,0.3620003564389488,0.34109792757275903,0.4524689083939235,0.40537276845081266,0.35684904795975453,0.4718984805708816,0.33959661300401583,0.38642252154462803,0.3860496238531921,0.4346554857866132,0.4898398408420976,0.34842953886149564,0.5038693649042572,0.2859116500904622,0.3512189350138039,0.5558265105153039,0.46482967349784515,0.34831753327372134,0.5761983047155328,0.38871636726518194,0.275225727702516,0.7056706808749457,0.23048297460673584,0.4994708741119279,0.4720527181710212,0.6514686503391983,0.2953609580128482,0.4517999452470529,0.339029985718639
2.38851,0.3585651073902386,0.45429455709441513,0.4444663382967621,0.3936122073787656,0.3869817361827317,0.39067073374230865,0.4784227030612742,0.666701255444123,0.396516952638197,0.551926416342712,0.3411356504912387,0.5725408671748085,0.313279165930662,0.5513932724580594,0.4164199870139157,0.4411917334141017,0.42780444734673884,0.41976374775124226,0.3677380237325384,0.40011501139679106,0.3471981180310531,0.46923789694722284,0.44569173565666453,0.4492117195767158,0.49214886994874407,0.5232768005729331,0.3742866105272559,0.4276888015101275,0.4392604642668797,0.46966115814288256,0.3273622659278841,0.39096169987264956,0.4673226968061666,0.41990174690439186,0.4550543281229322,0.48248893586033365,0.36360731134233226,0.38452433762236765,0.4871327756978901,0.46406210376025925,0.5295514217188741,0.5038062785721593,0.4691287313792828,0.34662794026593413,0.33380959282482403,0.43712864354609454,0.38645130793947496,0.34766717954549775,0.4611549925728206,0.33467137413838266,0.363237723654454,0.43324591232331305,0.41629128277332306,0.4817370486656985,0.3466831851321765,0.48609192339975205,0.26734181128314827,0.3354767976271183,0.535751831671569,0.4649848611065694,0.32416264956904467,0.5690244773296042,0.35878883533561834,0.25539204448842573,0.6847802149144306,0.22032560722832267,0.504364797407355,0.4584091617154266,0.6316590824777651,0.3036733911181488,0.4416794528626506,0.3265289216046473
2.39352,0.349391233646962,0.4426324502634836,0.4340602253732552,0.38258957829685425,0.37482401670945464,0.381156182393677,0.466877022935447,0.6462819319033597,0.37978144974591255,0.5285467670094579,0.3331854659585846,0.5764096841459629,0.2916895821809013,0.537928385154669,0.40406900329410095,0.41912761446418556,0.4191917414276466,0.4115603108113955,0.347422304949679,0.37967781544219753,0.33670352201016845,0.446923831104831,0.43693767383720417,0.4291969712409025,0.4830455917446493,0.5126578271263056,0.3628858403549159,0.4034679333077862,0.43229957056578006,0.4444408906204662,0.31341642492221217,0.37556490172957385,0.4596630371797723,0.40843176684934024,0.4442184655465241,0.4752343953699415,0.352590476431887,0.371589436742943,0.47459131143947486,0.4501183417905118,0.5172718474464988,0.489630618965552,0.44546138053846496,0.3377191828263677,0.32068962493619035,0.42625444643030375,0.37290841254619783,0.33586827661468366,0.44498329237484185,0.3160317979410822,0.35169466976594194,0.39154928928016774,0.3980541896614919,0.46521935477791937,0.3241034708093261,0.47385876099558183,0.2535997620991465,0.32439031560904524,0.5233642779233295,0.4463913550893292,0.31399466832433287,0.5506952246515642,0.3405215870921845,0.2440616460747705,0.6609294334856262,0.20643201631885225,0.48011206292978353,0.45030830006991734,0.60898194122933,0.28388583692515074,0.43018475386222793,0.30751873130316254
2.39852,0.3587322732448153,0.44066023842083907,0.4312755689408969,0.37795423692668084,0.375079685888569,0.3834219181673978,0.4746514311747512,0.6382750263667375,0.3743692667691723,0.5212995427697217,0.32621758822745767,0.5710064116739466,0.28507401654962644,0.5313827314576384,0.3971979388193449,0.41435010030047603,0.421137718768456,0.4172723668136878,0.3423267950366169,0.3751274476948412,0.3370532618912806,0.4416798763608799,0.4430057942646573,0.42104067016207275,0.49171307838916717,0.5199120441325744,0.35823678471456544,0.39698827184421487,0.4371086712911542,0.4368160339380498,0.31038634738862386,0.3684184107976839,0.4679738196055648,0.4069647816326712,0.4417335144311311,0.48115541583767374,0.3594490220068083,0.3691542935005294,0.472804104535646,0.44279593888583546,0.5262840496171604,0.4988042926194717,0.43950897656210275,0.34181512619736387,0.3205197246824637,0.4247205697381665,0.3676295008158729,0.3340480644113561,0.4425739824703158,0.30755089631817467,0.3476253166891449,0.3860227347326935,0.38969035814548925,0.46263206049973876,0.3187864830819596,0.48290900540692433,0.2506958944536507,0.3280777799607025,0.5278328099910362,0.43780019807738524,0.3119177111721777,0.5464874196739252,0.3274474542942489,0.2421653221311036,0.6540196513247137,0.20550188320927737,0.47327989944877835,0.4555192164544956,0.6012796165802896,0.2804892724958479,0.4271593291711288,0.29898311259107374
2.40352,0.35268887443456937,0.45425632453558074,0.44904973600492015,0.3949187707389284,0.37941826185686284,0.38461989340407776,0.4630560135608938,0.6685727410316301,0.3825961370966142,0.5246596972052825,0.34940002874349896,0.6228852155243807,0.28277959523655555,0.5414613837257528,0.40861668206365725,0.42322212469097414,0.4277890422062955,0.4153234685076611,0.3471776929119323,0.3753037534562701,0.3504279628336393,0.44586725210444084,0.43782939114716884,0.4296443605071446,0.478383105502646,0.5126343087033675,0.3771685546307851,0.39535506291728895,0.43681061888573275,0.440484647620651,0.3200563460325972,0.38457738990400736,0.46670882043809,0.41700398435916275,0.45407385420523305,0.48120596827269074,0.3535572348385847,0.37843647951633375,0.48559093927526564,0.45995486316497225,0.5198762260780463,0.49816174649514705,0.4489018380482079,0.34446873002391587,0.318613173539792,0.44014172261468243,0.3783712300738894,0.34523221739319576,0.4585884963313216,0.3131127938679648,0.355639507279419,0.43168298219433293,0.3979927532091201,0.47367779108108876,0.315336735125816,0.4726288854187551,0.2549587019731262,0.3304246008659155,0.5248625601145996,0.43889811415032215,0.32516612324929944,0.5564093095295004,0.3399512816639391,0.2554715913462362,0.6746123521743986,0.20218234536367166,0.48160131932679034,0.45438348496228104,0.6177545146341722,0.29818979183057776,0.43937655575600804,0.3043803846377135
2.40852,0.3550687511360641,0.4522347044630578,0.451343511927447,0.3821561894711454,0.3751975537135167,0.3831910830180375,0.46291923546881086,0.6532789873564158,0.38063143249540493,0.5424544383243803,0.33196913900728187,0.589098778662812,0.3004476835604595,0.5305539177445124,0.4106038262351231,0.4384822033927362,0.41914614221193414,0.4172050473557939,0.36691547269011543,0.40524634860561803,0.3553303201380104,0.47521912057596705,0.4366152593222847,0.44433846620163386,0.4787263517864967,0.5127429800369439,0.36286153669136595,0.4164325736593421,0.4342573219192143,0.4484855662364434,0.3257211321142743,0.38696883711634156,0.460716283487697,0.4194242553799535,0.4523824116367534,0.4773097058601145,0.3651697403099628,0.38177880948832754,0.48202341789685516,0.4550195145341517,0.5216965356057072,0.48626529298960736,0.46429761181764473,0.3405597964001129,0.3134514879904929,0.44027354014291303,0.3826037812329897,0.348864458772244,0.4618022304309444,0.31895249076402504,0.35883909608798864,0.38644371752549944,0.39733072247235446,0.47965609517817404,0.34029520701703536,0.47835928568971653,0.2593566139087366,0.3362272614775812,0.5188644973796249,0.4531064824574901,0.3220864452103481,0.5592687082921296,0.3318875759431225,0.2502041264284612,0.6730082956013296,0.20385083156022873,0.5012401746346876,0.453474604197529,0.6113338886975451,0.28663433150539347,0.4353796761324506,0.3060637619930506
2.41352,0.3476296351625355,0.43853097899036686,0.43230025604181443,0.37185161051005783,0.3658625953126992,0.37455666466196663,0.45371121728040165,0.629310256457313,0.3650711129349463,0.52254348404569,0.3220348391924254,0.5838560557015341,0.2765969034649251,0.5217785256743719,0.3917824778940577,0.41288852808978094,0.4115014953183046,0.409326426800285,0.33273180172500233,0.3687552537460524,0.3348762361133115,0.43479329173364417,0.4283111815403794,0.4190432086733798,0.46933645948220465,0.5014160209618677,0.35342857927742055,0.38057338268052054,0.42911382093409906,0.42721796867884587,0.30658125986837054,0.36125242437221494,0.45128534912734664,0.4101312745974598,0.43760902083346326,0.4705580290654182,0.34957615530174757,0.3717865730930301,0.4684942685272996,0.43246430529965385,0.5072793501448861,0.47819344755586246,0.4338773003349973,0.329338136799858,0.29894239245917337,0.42495499522871294,0.3636678256834359,0.3379293766931917,0.44518406820021905,0.29853381662571843,0.33409647015005617,0.3782148063679177,0.38008296809354586,0.4666064338486189,0.3054450599118634,0.46071713049866236,0.25076432396312165,0.31265065209149523,0.5063700409503398,0.4330227402910523,0.30179113356768644,0.5432892993850266,0.29948819095966006,0.2449732347786451,0.6509808156045958,0.18709187276774733,0.4645308034874153,0.4429123752126792,0.5905597970586164,0.2705423822367881,0.422711827220163,0.28505324044087244
2.41852,0.34101975600565354,0.43057919494601504,0.4239663650730684,0.3676776443288771,0.35953153309768004,0.36490775541870735,0.44603189541527266,0.6244966008563487,0.3609826254693286,0.5161955023888455,0.31514352360906456,0.5799815555618578,0.2656535485219869,0.5159362695780495,0.3898679695903942,0.41268756191081035,0.40666366501346135,0.4040351174098293,0.32753379592288434,0.3638472371683687,0.33174897367722656,0.43239716785806653,0.4212415451591013,0.4190247867624169,0.45948591270843897,0.49280341228589497,0.3523639220161059,0.3745768472064957,0.42245209803393835,0.4162737624847308,0.30426165335124916,0.35199949177697615,0.4472551473086144,0.4057059917726293,0.42761981749466016,0.46698530223695106,0.34321151624494867,0.36631169518802703,0.4584327003120685,0.4323363647989259,0.5012389285287863,0.4715922024485694,0.4367655336885398,0.3277754231652664,0.28770677283914486,0.4226594229331073,0.35009412833394954,0.3318325096867663,0.44132639847644245,0.2972883636295229,0.328173218686051,0.34414040870110496,0.3716894776005361,0.4579825660966505,0.2923254276616235,0.4547965094718183,0.2349685121935894,0.31111914993740236,0.4973236071489336,0.4277891469631886,0.30306410730610417,0.5383245254312898,0.291219556547357,0.2374053113062578,0.648301949350653,0.17450761637616025,0.46435044898251465,0.43901674969091276,0.5883274401396326,0.25803624093467675,0.41369874239674304,0.27369019174163634
2.42353,0.3567041511725285,0.43728812673164097,0.4318239150111176,0.3661783748672461,0.36563205971390456,0.3701944722240559,0.4581985627078296,0.6188810380148746,0.35901557284947433,0.5193964639165352,0.3178419781756127,0.6078660219136304,0.2717185289809071,0.5166780925408601,0.38890253789053175,0.4105696875631974,0.41715394944979445,0.41557030651993854,0.3274278547938602,0.36672437928464,0.3362847939878421,0.4332376284265587,0.4315835619319648,0.4126948865704817,0.4761226526112113,0.5087991838042456,0.34813900450415836,0.37318292237816586,0.431656493143201,0.41969047720008257,0.3047394586684304,0.35014927660066325,0.46003757073917184,0.4106421452687487,0.43210761169576123,0.47618744180273637,0.36044297597667085,0.36925196287762435,0.4662225238473845,0.42488163986952404,0.514430327573733,0.4825416671375842,0.4260813431542463,0.3306783733214093,0.29651069507771,0.4221343997098708,0.35528606983497785,0.33452063425565914,0.4442977486026658,0.2873416271582115,0.3318847048104915,0.3548237923891979,0.3751564001628306,0.4602195743516656,0.3001670354542014,0.4672920453323782,0.25051955687155264,0.31315929981236446,0.5021013346633569,0.42298848355312124,0.30328618137637803,0.538134841376579,0.297845584238753,0.2609914118129273,0.647379081455785,0.1798138209103519,0.4566066201138681,0.446373511393247,0.5846443978625824,0.26373229287249067,0.4153020898279753,0.2712934165710369
2.42853,0.34899474449329,0.4490078764974306,0.4484404625935638,0.4185600512203061,0.3833469004633901,0.37420982005292786,0.4511687539216829,0.6780474133381237,0.3797896678111701,0.5279698571739083,0.3711545129752613,0.7102070998604622,0.27183434172405757,0.5347849770604569,0.40484106003464865,0.45112831640998585,0.42700769348300655,0.4167792517846154,0.3346172092976346,0.3620573139142425,0.3524862090293438,0.4358615528114343,0.43023868721323527,0.43700457186221986,0.46868933318850636,0.5013292460910268,0.40801225564303933,0.3759646949783533,0.43503460680389683,0.4246802205726199,0.3224855060957692,0.3642278080350765,0.4699244290088465,0.4235191412257887,0.44174164336029575,0.4820132108402786,0.3547117303587429,0.38182434858439634,0.4772959006761215,0.45290586735774196,0.515916635353199,0.49085362584945275,0.45972661003689996,0.3584697413841803,0.29710341528105194,0.44840653184209145,0.36128248595699947,0.34723859347458214,0.47339505300609436,0.32885025349040126,0.34166886107492106,0.37246137486623665,0.3996663669116637,0.4756067083788263,0.28698745971210843,0.45819998515142357,0.255030640688211,0.33148358874379097,0.5029697133647736,0.43668632813813085,0.3469482019726085,0.5506999372988862,0.3352951111620255,0.29278912530806006,0.6885624436680942,0.1800753391229784,0.48869678516516113,0.450955600517009,0.6281242284899798,0.27768275513297574,0.4295739244467465,0.2808825296591197
2.43353,0.3694092270100886,0.4694905287480751,0.4767702915093359,0.4190797979670048,0.4026156898167811,0.39056064313261374,0.4753155729266835,0.696329792342797,0.39149806278449545,0.5690580729529915,0.3547947710233566,0.6805764799803941,0.3166776054427819,0.5350464829969873,0.41890163232512173,0.4836201909400535,0.44139239742342956,0.44320550498084177,0.3934472656857147,0.4480223240845029,0.384199757597085,0.49795568821765496,0.4514139586222453,0.47229832156559487,0.4815883489701527,0.5270584007853683,0.406026411134269,0.4298469161898469,0.4458768921485805,0.4622444307490091,0.3449466947575839,0.4016229497897482,0.4866487664209297,0.4502824280209091,0.4569708794990468,0.49878704090982606,0.41895115965897145,0.4035776557380829,0.49671807705213167,0.4955135593193471,0.5608849607213825,0.51175470129285,0.5237307366287215,0.39040971648238704,0.3259333645853007,0.4879345641569956,0.39565565720669665,0.3695035887147234,0.5101634469218779,0.356857324968918,0.3895686147778454,0.37639390873915435,0.4473738906767658,0.5010175147247163,0.34825969896791203,0.506450463781491,0.2806601238892726,0.39266029003523045,0.5263526190227124,0.48340214941857595,0.37491372616449414,0.5752145395870633,0.4113617819716912,0.3118501982365195,0.7370206562251416,0.2086479473071741,0.5425748397937165,0.48171271673817817,0.6581041926251684,0.31253480901294245,0.44082416402592633,0.33282775139807835
2.43853,0.37357565935176357,0.48219609033858063,0.49035154973338857,0.46170063041706216,0.42301375693419263,0.40563891346582637,0.4775435198169762,0.7356763389174987,0.4002673254189338,0.5562285717868326,0.4009689689704367,0.7628787057196746,0.3408388016613507,0.5426248183005206,0.41952601216887925,0.49448290478867624,0.4554123076381529,0.45062691421815504,0.3930183333096659,0.4204371888308333,0.3762853180576126,0.4695838162391196,0.4616100003194562,0.4635393608281213,0.5092138044108471,0.5425448768000927,0.4537901659121291,0.4103828639411848,0.46325060731563267,0.48342180917294636,0.35077418412547473,0.3942880024199297,0.5024902254609477,0.462750387991967,0.4737546170149662,0.5114097178681325,0.42302961685746326,0.41164826211900524,0.528563857146428,0.4819842895197662,0.5654014993613443,0.5185990517440376,0.5084486065499662,0.423041842598941,0.328244394172924,0.49154756277167805,0.42066050406935257,0.37764876981902096,0.5291129863354369,0.38876034229451706,0.4020736666851923,0.3588764870193436,0.47384664615396177,0.5158581221841849,0.3552730875147201,0.5053657135227297,0.35247952598319005,0.3954184763103269,0.5356671318550483,0.4750314458321094,0.39609055894712447,0.5801039111836479,0.4346060968075834,0.35338280133060207,0.7574756916982439,0.2159521509858322,0.5374861031934177,0.4891648000816938,0.6876777222126073,0.3047347617111688,0.45034786905037566,0.34613075917746383
2.44353,0.3994143206822775,0.5085100901012974,0.5320043880295362,0.48882901176359866,0.4725745772991305,0.43659568265003385,0.5187897946332907,0.81036321410121,0.43148071127632875,0.5916075510063559,0.40249587821928123,0.7234659320216126,0.36762951672030286,0.5518896000518823,0.44219609943899274,0.5442396010575794,0.4901718503290078,0.49186400914650835,0.4637921753577244,0.5119046178601663,0.43630920019215313,0.5363170343816972,0.4950890665832518,0.5301839133634164,0.5204021138643283,0.575485266555333,0.49381124387648156,0.4710850617786975,0.4844799910293657,0.5041043222498759,0.3850215988406169,0.46415242455169353,0.5443717682357939,0.49712298877250943,0.49321277222603815,0.5469188124858884,0.5052128541890861,0.43593378269356775,0.545611591646738,0.5955761754605959,0.6430719358952636,0.5956402572489142,0.6465374759996164,0.5107429654205867,0.38006011019016334,0.569680155740644,0.45800334627357253,0.40441136160764846,0.5852562474001181,0.46187645473286976,0.47156349673028924,0.429137758882139,0.541425684513822,0.5422862984520413,0.3888314523704586,0.5772445617347929,0.3470683309265683,0.5286813996823427,0.586377652101509,0.5459514578433432,0.4607886399492354,0.6136102445622187,0.5557078333145363,0.3330334350382918,0.8553160044507375,0.2568318062562309,0.6315679926253798,0.5503657272848004,0.7678172557684881,0.38567029487175647,0.47473828122779527,0.41845762569209993
2.44853,0.42744497371153667,0.5558731721786213,0.5780557649419871,0.45428824219875824,0.47876437145924916,0.4609618123775064,0.5491508739074726,0.7502102163523955,0.4179567108857521,0.6026688268156655,0.38170130997224644,0.6995326885845594,0.4470675656737162,0.5626113434496275,0.43845222553763274,0.49009959351448584,0.5057144046251563,0.5166033489270118,0.4917210131604547,0.5559130545665639,0.43878197513202316,0.5539413951523328,0.5265866798636244,0.472454249883388,0.5792906065908707,0.6284349683503355,0.4429750356324269,0.4841871955329389,0.5122357717856384,0.5702742506078143,0.37885731367026343,0.4662105916595138,0.5405898759592049,0.5338270380983249,0.5427723521336133,0.5611373499980483,0.567318747695223,0.4573119915033195,0.6267485795032106,0.5481137549097247,0.6618670492705455,0.5752126762137795,0.5449913666424401,0.4816672488066898,0.4007502927931421,0.557851779471639,0.5359449786413034,0.42345070965296333,0.5835007798216556,0.3920204738323552,0.5168917734662802,0.40166632086775933,0.5673243269360949,0.5707498843267812,0.4999886655463792,0.6185003280009209,0.49173533235927364,0.4863858129694015,0.6042024406733917,0.5204876368492181,0.3994593096741612,0.629662699502813,0.5491818870771221,0.33689191480795166,0.8318782191516806,0.2837132633321086,0.5558723698301483,0.5580136264028356,0.7374620546201319,0.3721608057592544,0.4897326434310231,0.44874634365405897
2.45353,0.38337911266565716,0.5056955855778694,0.5094910431237695,0.4877527361927426,0.4593257137699042,0.4381695048606722,0.49581473233158907,0.8023087471696334,0.4188554150221284,0.5620713461988627,0.4052940080348079,0.6881436188670517,0.3494478653304613,0.5566767597471424,0.4281687183728797,0.5182362639282612,0.4759319547087528,0.47969601713219706,0.4345765404268476,0.45540533773215086,0.39915398702480953,0.4834660182159901,0.487365081058505,0.48601409220287506,0.5182293717939177,0.5704580009072772,0.492233073724032,0.42410409782353986,0.49151973161445117,0.4954852685796982,0.36317217453496603,0.43798297367106886,0.5241462662794893,0.5083491313310765,0.5027411278114328,0.5438750237669678,0.470004249929187,0.43742039450075965,0.5590249482049386,0.5542067021806935,0.6178247437492318,0.5653358671036721,0.5789119037980777,0.4836222530029224,0.3483544060231202,0.5570833431991132,0.46391460404607465,0.4046210516900774,0.5724838668508772,0.43905637834291544,0.4440483242490993,0.3870142710510788,0.5407286985541552,0.552027330805616,0.35689855520213565,0.5389905117931734,0.390628100211812,0.4669682557126093,0.5842774255831206,0.5150734747616706,0.42421115859147257,0.6195010537147303,0.5069395705242784,0.30126223716242917,0.8422908203389704,0.2336822140745333,0.5825427678607552,0.5388879671881392,0.7589632221344595,0.35418891833345795,0.47380767591141926,0.40436977969564164
